Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Shazam Counts
37.7,1362614026.0,183645.0,51977530.0,79.0,2252308.0,619185.0,116244737.0,854742783.0,35115195.0,198.0,30988.0,112.0,56.0,606036.0,91.0,4584343.0
37.7,815946405.0,94852.0,36133465.0,67.0,12459776.0,494040.0,92873241.0,1277991912.0,1771709356.0,163.0,38592.0,223.0,59.0,627425.0,9.0,15861007.0
37.5,81319633.0,7972.0,12644546.0,6.0,433853.0,56285.0,12876515.0,177288152.0,721505570.0,10.0,19380.0,5.0,17.0,797711.0,25.0,271450.0
37.5,477620800.0,108333.0,12027452.0,72.0,5261064.0,291778.0,338814084.0,2841508008.0,1169610385.0,21.0,12776.0,805.0,10.0,629635.0,2.0,2230806.0
37.5,1065375074.0,164650.0,60511467.0,67.0,9202767.0,1219259.0,73578788.0,686049802.0,537338959.0,218.0,238231.0,273.0,94.0,1066131.0,96.0,8932134.0
37.5,127223430.0,24922.0,3869411.0,63.0,519636.0,17442.0,3062108.0,39170264.0,447081553.0,26.0,177709.0,9.0,1.0,71.0,33.0,796363.0
37.4,331775657.0,17727.0,7678049.0,51.0,785773.0,57763.0,2441523.0,45584468.0,54.0,12.0,6628.0,115.0,7.0,1240927.0,10.0,637447.0
37.1,427275743.0,63715.0,20704851.0,61.0,3460872.0,288600.0,64446548.0,419613742.0,25783856.0,72.0,50845.0,1050.0,30.0,48673.0,54.0,2056307.0
37.0,427605317.0,56215.0,12087656.0,77.0,657247.0,17457.0,6336873.0,85185999.0,185442210.0,29.0,183702.0,80.0,9.0,20272.0,19.0,1075951.0
37.0,328017675.0,115095.0,17047436.0,67.0,2090732.0,12320.0,9174467.0,74601136.0,4588817.0,31.0,83.0,17.0,13.0,45029.0,8.0,1285243.0
36.5,789418331.0,170553.0,31361482.0,78.0,2069625.0,631299.0,191909759.0,1315165820.0,7582380.0,9.0,113.0,54.0,6.0,75473.0,3.0,2230596.0
36.3,828608384.0,93376.0,34702149.0,64.0,3337302.0,46200.0,6399410.0,54201520.0,40019408.0,179.0,75061.0,2.0,82.0,1285443.0,62.0,3931607.0
36.3,724486951.0,89470.0,32447335.0,61.0,6766774.0,49460.0,14054713.0,155148335.0,166989461.0,132.0,21741.0,250.0,83.0,704408.0,37.0,8228542.0
36.3,1305189811.0,259761.0,79958707.0,82.0,2556677.0,126427.0,67441717.0,435331773.0,5708240.0,64.0,5105.0,53.0,30.0,219837.0,42.0,4881850.0
36.0,912294568.0,117541.0,36158508.0,70.0,5731914.0,595407.0,144323466.0,1255165488.0,185990718.0,122.0,225952.0,186.0,34.0,48669.0,28.0,2324716.0
35.9,337709342.0,124013.0,14195159.0,61.0,2101899.0,4621.0,1261834.0,14079058.0,4894019.0,22.0,9995.0,3.0,11.0,103545.0,10.0,263734.0
35.9,190497384.0,30799.0,19538464.0,70.0,911630.0,434002.0,164828255.0,1315525703.0,346098756.0,30.0,19087.0,2669.0,12.0,484406.0,18.0,726899.0
35.8,367775924.0,62389.0,11424665.0,62.0,1989112.0,607600.0,65822282.0,1035596168.0,521881638.0,44.0,145950.0,154.0,8.0,5121.0,17.0,1661118.0
35.7,507652985.0,55811.0,18606189.0,67.0,9703825.0,50851.0,13509246.0,85135882.0,154037132.0,46.0,3219.0,23.0,19.0,12372.0,23.0,1776984.0
35.7,544564903.0,155782.0,23951058.0,63.0,863485.0,101159.0,44502165.0,482158138.0,13886316.0,81.0,5446.0,6.0,43.0,37315.0,17.0,2427675.0
35.6,137020536.0,70768.0,38059683.0,64.0,87803.0,70669.0,14756285.0,279149939.0,4453108.0,26.0,15563.0,674.0,15.0,60125.0,17.0,2815666.0
35.5,157881582.0,23162.0,10693382.0,67.0,172138.0,3943.0,3345144.0,46583057.0,855952.0,37.0,121783.0,14.0,3.0,176372.0,42.0,228752.0
35.5,160163510.0,26131.0,10508416.0,72.0,1179825.0,10708.0,4339998.0,32904652.0,116693.0,7.0,31402.0,26.0,5.0,79748.0,4.0,2351135.0
35.3,399778802.0,50441.0,13504790.0,66.0,1805049.0,104530.0,12630049.0,109246978.0,327733544.0,56.0,515961.0,174.0,5.0,1888.0,39.0,4051237.0
35.3,263851286.0,17657.0,7369849.0,73.0,3135324.0,120256.0,103362311.0,483823339.0,73829305.0,18.0,2228.0,28.0,3.0,50385.0,11.0,434604.0
35.0,826685494.0,106975.0,21112809.0,76.0,2826209.0,2516713.0,555171983.0,4653743727.0,166290699.0,39.0,13341.0,9.0,7.0,49460.0,4.0,1873276.0
34.6,225128269.0,23133.0,12193936.0,71.0,36749.0,19339.0,3634753.0,33305600.0,8173626.0,26.0,309999.0,138.0,2.0,87391.0,7.0,820952.0
34.6,1365755853.0,183681.0,46890920.0,74.0,8881918.0,632606.0,91997812.0,694003171.0,646244393.0,40.0,74610.0,98.0,45.0,252875.0,18.0,8434236.0
34.4,71722674.0,15522.0,22597896.0,68.0,162133.0,17628.0,791989.0,18182823.0,131619237.0,43.0,55349.0,94.0,23.0,707344.0,19.0,952963.0
34.4,304386086.0,69159.0,17570340.0,72.0,257442.0,326956.0,217253263.0,1303631045.0,86936272.0,22.0,2174.0,372.0,15.0,227403.0,1.0,651001.0
34.3,2045512421.0,324745.0,99290558.0,82.0,17765456.0,522553.0,63993059.0,729532806.0,1256171581.0,16.0,186149.0,357.0,117.0,1481082.0,52.0,26145.0
34.3,508151972.0,68478.0,20213678.0,56.0,2893537.0,694200.0,40465854.0,387733644.0,163225146.0,68.0,10140.0,64.0,21.0,454231.0,42.0,1234460.0
34.1,1273869800.0,214511.0,64606098.0,76.0,2847630.0,28712.0,25451026.0,172101115.0,213556549.0,148.0,242121.0,353.0,98.0,601170.0,53.0,17971225.0
34.1,587673746.0,88533.0,17023029.0,65.0,7575841.0,108400.0,2994730.0,15353974.0,210200706.0,34.0,30031.0,9.0,16.0,13467.0,6.0,3904200.0
34.0,162356099.0,67124.0,8539093.0,62.0,253527.0,813201.0,95230456.0,1145039714.0,966941.0,77.0,70941.0,515.0,15.0,574629.0,27.0,4200295.0
34.0,602316735.0,64462.0,20443761.0,67.0,10410620.0,169764.0,142146594.0,998836191.0,568822896.0,91.0,12331.0,117.0,9.0,19067.0,8.0,3046517.0
34.0,175095439.0,21001.0,6637673.0,75.0,311636.0,52412.0,3106312.0,21618436.0,80192815.0,25.0,109675.0,21.0,2.0,81390.0,6.0,268281.0
33.8,1477150302.0,241550.0,126126362.0,79.0,7958745.0,1011744.0,145705571.0,1166623514.0,597231371.0,166.0,98296.0,348.0,125.0,807752.0,35.0,13339874.0
33.5,52106559.0,13612.0,2835147.0,61.0,637218.0,50210.0,9243349.0,81185287.0,143356579.0,30.0,173142.0,104.0,4.0,432333.0,36.0,1514755.0
33.4,36398813.0,7606.0,12388422.0,62.0,440385.0,42585.0,3116540.0,30427598.0,166879315.0,17.0,65182.0,77.0,5.0,660396.0,39.0,1019440.0
33.2,1293191157.0,147868.0,30229579.0,72.0,4505365.0,5601.0,1739806.0,19401692.0,207022466.0,209.0,54267.0,448.0,71.0,492309.0,15.0,10975728.0
32.9,1017438306.0,174201.0,45341736.0,71.0,3417150.0,202721.0,80786067.0,568058521.0,162617345.0,219.0,25714.0,239.0,105.0,1023099.0,72.0,15182802.0
32.9,972593978.0,84347.0,25942681.0,62.0,4540879.0,29484.0,5267198.0,36540464.0,615432219.0,130.0,125065.0,67.0,39.0,924090.0,32.0,5795814.0
32.8,540382129.0,67808.0,85710040.0,76.0,572580.0,681271.0,330884076.0,2631370364.0,237035026.0,76.0,24819.0,558.0,31.0,1893859.0,58.0,1224138.0
32.4,864865822.0,155446.0,25122611.0,82.0,1543311.0,391311.0,189326209.0,1722108635.0,4587987.0,3.0,1966.0,593.0,5.0,32782.0,13.0,1727338.0
32.4,512194074.0,180810.0,58052469.0,71.0,420306.0,349376.0,182982444.0,1524936587.0,305486.0,63.0,103595.0,183.0,27.0,5714062.0,51.0,2988493.0
32.4,132870060.0,27561.0,8424250.0,69.0,361926.0,39700.0,4608976.0,62570724.0,174646320.0,36.0,7685.0,50.0,10.0,57855.0,35.0,393651.0
32.4,930662973.0,130768.0,32965801.0,71.0,2566614.0,217933.0,11966552.0,114370699.0,78973996.0,142.0,141179.0,179.0,55.0,92980.0,36.0,7331922.0
32.3,495274429.0,128838.0,28968321.0,63.0,609580.0,94400.0,23269837.0,354473655.0,92853363.0,120.0,80857.0,178.0,54.0,274741.0,10.0,2916022.0
32.3,885944426.0,129982.0,34799834.0,73.0,4773915.0,288627.0,65111526.0,469737119.0,1535620794.0,45.0,102020.0,188.0,33.0,207887.0,16.0,10178659.0
32.2,970858824.0,117008.0,50397971.0,71.0,7274419.0,124187.0,43040615.0,343153571.0,547445834.0,140.0,18341.0,72.0,72.0,459669.0,29.0,6946040.0
32.1,349603788.0,52095.0,26147738.0,63.0,1529839.0,276352.0,33048101.0,343629235.0,364653532.0,151.0,340644.0,85.0,49.0,833844.0,43.0,2591262.0
32.1,402007889.0,119524.0,26655185.0,72.0,4928693.0,306798.0,257157857.0,2141282045.0,1265625.0,8.0,142.0,1.0,5.0,32615.0,7.0,2706263.0
31.9,263986575.0,37945.0,5228085.0,67.0,1535505.0,953400.0,208958147.0,1575405115.0,266125.0,21.0,15.0,2.0,2.0,810.0,7.0,1413328.0
31.8,10292715.0,1666.0,3832651.0,9.0,29255.0,3054.0,50322.0,725724.0,217465527.0,13.0,125960.0,87.0,8.0,1677021.0,12.0,139624.0
31.8,1225776509.0,135760.0,95644468.0,75.0,5355909.0,66101.0,26565378.0,188148281.0,6600033.0,114.0,32921.0,60.0,61.0,780422.0,30.0,1958247.0
31.8,115647691.0,51136.0,5269627.0,58.0,1282316.0,812154.0,21567173.0,388440929.0,19685448.0,48.0,7052.0,225.0,11.0,546249.0,19.0,4087365.0
31.8,1024198691.0,168424.0,41883756.0,76.0,1895986.0,30755.0,14835570.0,101238385.0,651349.0,172.0,15813.0,138.0,12.0,35304.0,36.0,4056356.0
31.8,1187784950.0,148513.0,50006803.0,74.0,1776887.0,170712.0,11588300.0,130962355.0,248747073.0,173.0,119849.0,410.0,68.0,1791986.0,57.0,9782303.0
31.8,352258962.0,68202.0,13733700.0,55.0,2300245.0,321298.0,59055794.0,425874947.0,5980666.0,43.0,26965.0,92.0,7.0,59604.0,22.0,943449.0
31.7,584277301.0,124262.0,20748688.0,64.0,5564747.0,287477.0,67770069.0,510652592.0,171074585.0,64.0,18018.0,6.0,30.0,206604.0,7.0,4334574.0
31.6,379462137.0,52985.0,7003255.0,72.0,759185.0,38414.0,17034027.0,137402135.0,75996858.0,23.0,192139.0,89.0,2.0,2873.0,12.0,886799.0
31.6,216354398.0,90545.0,5425432.0,64.0,647095.0,27652.0,13161166.0,148927892.0,33939271.0,14.0,5281.0,10.0,4.0,9626.0,11.0,1065136.0
31.5,1810649765.0,109411.0,45003974.0,60.0,7455155.0,18894720.0,1432227925.0,15963128797.0,29891688.0,418.0,131873.0,139.0,143.0,1390899.0,125.0,6531412.0
31.3,935098853.0,63937.0,44356528.0,75.0,5982989.0,115567.0,38779190.0,255624404.0,281696624.0,159.0,70122.0,379.0,39.0,1053627.0,59.0,2751022.0
31.2,133353888.0,40696.0,2870988.0,69.0,845642.0,727366.0,52119320.0,614798320.0,15477584.0,43.0,16437.0,17.0,7.0,285721.0,13.0,3191942.0
31.1,137897920.0,26625.0,54204917.0,69.0,366832.0,7625.0,1462045.0,33714095.0,149081593.0,73.0,122035.0,7.0,56.0,995516.0,23.0,1621052.0
30.9,293724552.0,27089.0,8506820.0,68.0,6840494.0,274400.0,180065845.0,866409009.0,208694354.0,7.0,2041.0,255.0,6.0,59109.0,17.0,591662.0
30.9,172082938.0,15951.0,6701830.0,66.0,857582.0,485700.0,55172498.0,874751736.0,17350637.0,3.0,11867.0,456.0,8.0,414587.0,10.0,308507.0
30.9,438511316.0,96233.0,22697396.0,77.0,573905.0,150543.0,73826869.0,434155492.0,1722430.0,4.0,422.0,37.0,3.0,18857.0,8.0,1611142.0
30.8,1091185920.0,114997.0,28172038.0,72.0,5993528.0,363386.0,57964177.0,372214292.0,21852096.0,37.0,1112.0,22.0,14.0,209449.0,26.0,2223597.0
30.8,125056212.0,43939.0,9282167.0,61.0,1191440.0,93200.0,5963103.0,58980168.0,58989712.0,53.0,80954.0,271.0,16.0,143492.0,33.0,1524739.0
30.8,343227483.0,71196.0,5509068.0,63.0,4107386.0,532614.0,652146812.0,6292383402.0,988296994.0,9.0,38402.0,554.0,4.0,65921.0,6.0,2936528.0
30.6,560774282.0,62305.0,14198815.0,68.0,4288539.0,397413.0,18838824.0,216533242.0,545706587.0,38.0,80904.0,36.0,5.0,8037.0,45.0,3920740.0
30.5,1430439855.0,150179.0,55438878.0,71.0,2768168.0,279393.0,12505319.0,81779367.0,129321931.0,210.0,91638.0,217.0,110.0,752307.0,40.0,13603866.0
30.5,384886220.0,32051.0,9361355.0,65.0,7966863.0,243659.0,94368004.0,666762692.0,63358966.0,31.0,2821.0,9.0,8.0,56015.0,7.0,643653.0
30.3,1327093253.0,188363.0,58299660.0,70.0,5009883.0,1072310.0,146302323.0,1196196511.0,528574920.0,250.0,121439.0,214.0,162.0,968778.0,78.0,25620314.0
30.3,306221125.0,61432.0,15468892.0,58.0,4888312.0,126257.0,15711039.0,90607937.0,272146133.0,50.0,15637.0,102.0,24.0,194800.0,12.0,2066390.0
30.2,1465918510.0,110953.0,65876311.0,77.0,9106812.0,74689.0,39669684.0,285511671.0,484923295.0,102.0,83891.0,118.0,43.0,356866.0,13.0,5273745.0
30.1,807802864.0,93613.0,23160480.0,78.0,2093903.0,29070.0,5193789.0,42065642.0,675794766.0,55.0,118955.0,49.0,11.0,29415.0,24.0,1719362.0
30.0,1046848265.0,137023.0,33124854.0,68.0,3442407.0,273486.0,55726548.0,405625969.0,51232888.0,129.0,30641.0,87.0,43.0,173923.0,16.0,9203307.0
29.9,296674882.0,56660.0,27811906.0,74.0,508119.0,124659.0,58661300.0,366838888.0,15453.0,16.0,1045.0,11.0,8.0,210339.0,5.0,924914.0
29.8,164804108.0,40909.0,4353138.0,60.0,932922.0,24901.0,7795076.0,50358850.0,212457530.0,20.0,27123.0,168.0,5.0,26308.0,3.0,569269.0
29.7,683247723.0,103554.0,18582680.0,71.0,5220826.0,252245.0,60889240.0,561046941.0,21501456.0,62.0,27799.0,74.0,10.0,551258.0,19.0,3637003.0
29.7,83366020.0,17799.0,3474319.0,49.0,11310696.0,627579.0,6349028.0,29251104.0,217706666.0,18.0,6558.0,423.0,19.0,117547.0,8.0,560533.0
29.5,1197774081.0,128593.0,56315096.0,65.0,3685849.0,91701.0,14356531.0,112554627.0,115081691.0,220.0,43670.0,107.0,71.0,277681.0,18.0,9218458.0
29.5,178441881.0,28857.0,7439902.0,75.0,188213.0,62371.0,17306191.0,161742703.0,404410206.0,19.0,123672.0,36.0,10.0,1718435.0,3.0,456834.0
29.5,152289860.0,58113.0,19505579.0,69.0,578895.0,620950.0,37260289.0,546510983.0,307313090.0,79.0,32815.0,198.0,25.0,983428.0,45.0,1398310.0
29.5,194908788.0,58039.0,6855506.0,59.0,3277009.0,1004500.0,614002238.0,5338367302.0,277022606.0,4.0,1236.0,121.0,5.0,10634.0,2.0,1640152.0
29.3,547483874.0,59096.0,18863568.0,61.0,3000650.0,4927.0,334324.0,5221834.0,135529403.0,59.0,9233.0,55.0,26.0,623759.0,20.0,2115863.0
29.2,1410353130.0,218492.0,59487193.0,83.0,5087140.0,744614.0,445675563.0,3241952947.0,11148737.0,38.0,43972.0,652.0,29.0,677739.0,31.0,3007369.0
29.2,930343185.0,116055.0,42732119.0,75.0,3517952.0,451642.0,85881445.0,724117161.0,128657658.0,35.0,621.0,1.0,36.0,606884.0,26.0,2035027.0
29.2,47296342.0,10429.0,2724041.0,46.0,316661.0,39420.0,4468377.0,37869926.0,248768688.0,10.0,1223.0,16.0,13.0,31977.0,9.0,208435.0
29.2,44047842.0,8961.0,11610924.0,11.0,90929.0,48500.0,1058781.0,8486978.0,1690515321.0,16.0,43529.0,4.0,1.0,1149.0,35.0,252283.0
29.2,610838644.0,91391.0,29634724.0,70.0,7406983.0,13840.0,9454140.0,69072143.0,201322168.0,88.0,26205.0,7.0,42.0,5784923.0,42.0,3110101.0
28.9,254191262.0,68188.0,10639841.0,71.0,1090031.0,19580.0,2720712.0,33984850.0,38505821.0,23.0,3925.0,35.0,7.0,165039.0,27.0,555350.0
28.9,1070923216.0,204514.0,89320567.0,69.0,3412361.0,79570.0,20716110.0,185228504.0,169884547.0,133.0,163744.0,210.0,48.0,1160892.0,36.0,8023558.0
28.9,616445374.0,76646.0,16115782.0,65.0,7682235.0,1315832.0,22887140.0,166158568.0,297579936.0,19.0,31457.0,81.0,32.0,371682.0,37.0,7438678.0
28.9,965827790.0,160031.0,38549276.0,71.0,2037116.0,204916.0,87657079.0,930985864.0,2936860.0,89.0,31268.0,159.0,64.0,111728.0,13.0,19231875.0
28.9,227893586.0,28139.0,12480714.0,73.0,159791.0,77661.0,13324305.0,117505652.0,238206228.0,33.0,129172.0,34.0,5.0,1370.0,49.0,708143.0
28.9,227893586.0,28139.0,12480714.0,73.0,159791.0,77661.0,13324305.0,117505652.0,238206228.0,33.0,129172.0,34.0,5.0,1370.0,49.0,708143.0
28.8,176140377.0,76081.0,7784086.0,61.0,1019305.0,9759.0,1195071.0,12014523.0,35450506.0,36.0,10226.0,36.0,7.0,31768.0,13.0,494233.0
28.7,261468916.0,44088.0,11298879.0,75.0,54195.0,86609.0,19696611.0,127691196.0,153448242.0,25.0,320.0,4.0,3.0,7503.0,18.0,481576.0
28.6,727417273.0,107826.0,25463894.0,73.0,2402463.0,51203.0,14475594.0,101847028.0,596719707.0,59.0,128432.0,126.0,19.0,25550.0,24.0,3566957.0
28.6,669099980.0,87216.0,26997782.0,76.0,2081644.0,771.0,6034599.0,101980300.0,608054184.0,13.0,4608.0,90.0,7.0,240246.0,15.0,1352593.0
28.5,540907681.0,169023.0,15332361.0,70.0,1394656.0,29890.0,7358053.0,65403430.0,7590308.0,113.0,7620.0,9.0,31.0,171627.0,27.0,1899818.0
28.5,445742307.0,68570.0,23007042.0,72.0,1302190.0,118871.0,53270295.0,299317588.0,2205915138.0,9.0,2878.0,3.0,9.0,12015.0,18.0,2074587.0
28.4,349688559.0,77636.0,12565087.0,60.0,699236.0,538219.0,83527860.0,643169528.0,1989190.0,26.0,854.0,43.0,9.0,23636.0,7.0,771928.0
28.3,409394001.0,53657.0,22643350.0,64.0,1120466.0,442700.0,135938706.0,1334863571.0,330802357.0,45.0,15971.0,81.0,18.0,2038434.0,36.0,526470.0
28.3,350348521.0,48286.0,23268627.0,75.0,494666.0,117002.0,112061372.0,793536731.0,2197815.0,32.0,27952.0,5.0,5.0,224543.0,16.0,508585.0
28.2,639900946.0,87550.0,20272841.0,73.0,3536634.0,180855.0,114118319.0,774173668.0,56822531.0,41.0,8153.0,85.0,8.0,43721.0,21.0,820892.0
28.2,275465440.0,58725.0,10964599.0,65.0,1533113.0,64277.0,8127616.0,53454696.0,12422822.0,30.0,334.0,8.0,14.0,2315.0,7.0,2030167.0
28.1,247386146.0,57298.0,14371239.0,70.0,461922.0,25012.0,12211067.0,119045728.0,129119126.0,21.0,2377.0,553.0,5.0,494840.0,1.0,1184981.0
28.1,304069347.0,89224.0,17836102.0,63.0,580798.0,20117.0,6207518.0,94926621.0,80707655.0,89.0,117243.0,24.0,53.0,959302.0,18.0,5206645.0
28.1,58652026.0,19596.0,3713869.0,54.0,458583.0,508800.0,31900743.0,344636407.0,9720627.0,14.0,66.0,6.0,2.0,9119.0,2.0,397215.0
27.9,895496661.0,158437.0,56718950.0,75.0,663427.0,118739.0,61383164.0,500515994.0,25324485.0,109.0,19935.0,9.0,40.0,314982.0,17.0,5540938.0
27.9,859999247.0,170136.0,65334656.0,74.0,8770296.0,199632.0,36725930.0,368297203.0,965108329.0,116.0,173135.0,86.0,63.0,1211577.0,36.0,10809090.0
27.8,168710415.0,16559.0,4927487.0,56.0,1890653.0,72000.0,24990011.0,248098853.0,365354168.0,12.0,10771.0,1.0,12.0,232266.0,16.0,182061.0
27.8,536110386.0,32472.0,22834672.0,71.0,168023.0,791802.0,171672855.0,1573795763.0,120036973.0,46.0,6686.0,84.0,5.0,282241.0,46.0,361280.0
27.8,1256488099.0,158078.0,59355964.0,80.0,5562953.0,301881.0,104232046.0,881937736.0,1185793007.0,85.0,7063.0,38.0,53.0,345045.0,38.0,6185418.0
27.7,589145587.0,130464.0,19387390.0,71.0,3294641.0,81149.0,90157158.0,569986027.0,443194.0,38.0,12737.0,19.0,16.0,143067.0,25.0,3769063.0
27.7,1442872605.0,204954.0,53282968.0,79.0,6181000.0,423666.0,173066210.0,1549975311.0,329452348.0,115.0,10698.0,224.0,65.0,1116035.0,71.0,8122251.0
27.7,135465283.0,20671.0,8011051.0,63.0,736558.0,197600.0,59387239.0,500108092.0,24978941.0,20.0,2340.0,5.0,19.0,222294.0,15.0,225730.0
27.5,1120187276.0,153725.0,45935052.0,70.0,707090.0,1758196.0,369847461.0,2745676769.0,402464.0,236.0,32897.0,2.0,148.0,1143603.0,36.0,13710879.0
27.4,1299650856.0,228950.0,71708447.0,83.0,1286636.0,130802.0,68303456.0,442090971.0,455453.0,163.0,6091.0,221.0,46.0,1275701.0,41.0,2187716.0
27.4,1099069598.0,261122.0,71073470.0,73.0,1660824.0,496525.0,338753643.0,2588157478.0,3593056.0,88.0,4491.0,9.0,14.0,264505.0,38.0,7887047.0
27.3,247056218.0,19231.0,16723973.0,69.0,1260603.0,139100.0,34732272.0,386594049.0,756308958.0,30.0,21779.0,3.0,13.0,387578.0,43.0,459379.0
27.3,765374782.0,69032.0,29531913.0,67.0,3838603.0,77443.0,6020979.0,43199667.0,171357012.0,109.0,136075.0,43.0,353.0,748613.0,32.0,4294116.0
27.1,161172707.0,23604.0,23467570.0,66.0,353891.0,33264.0,7184433.0,140240096.0,6507698.0,48.0,71615.0,534.0,45.0,1978100.0,35.0,1364052.0
27.1,357054107.0,20864.0,10226449.0,66.0,2549362.0,225000.0,94313386.0,790229870.0,117807648.0,5.0,1109.0,14.0,2.0,80569.0,7.0,359205.0
27.0,413743535.0,39980.0,7003058.0,73.0,2712590.0,143494.0,22305613.0,152431204.0,15959347.0,19.0,210.0,42.0,5.0,36707.0,15.0,750571.0
26.9,1315577954.0,261770.0,60550990.0,79.0,2719377.0,164714.0,32605436.0,250337316.0,105077315.0,96.0,18653.0,67.0,26.0,207876.0,10.0,3795507.0
26.9,1351515181.0,114379.0,33997882.0,74.0,5996722.0,154068.0,27390411.0,169125285.0,17674579.0,14.0,54431.0,245.0,33.0,125150.0,23.0,5017015.0
26.8,503296417.0,55067.0,8724047.0,74.0,665110.0,101364.0,12089070.0,124574139.0,360980228.0,27.0,114836.0,31.0,3.0,3237.0,9.0,986413.0
26.7,185042019.0,41058.0,8054809.0,62.0,482490.0,923.0,7073614.0,68670799.0,143011080.0,35.0,78838.0,189.0,19.0,88224.0,2.0,958912.0
26.6,199063354.0,27343.0,10046715.0,59.0,1231359.0,2880229.0,128729922.0,1039448470.0,1402732.0,30.0,1605.0,50.0,9.0,49722.0,12.0,692819.0
26.6,120785398.0,45503.0,9878550.0,59.0,202181.0,24429.0,3729330.0,64940140.0,330803.0,34.0,62413.0,231.0,17.0,214166.0,26.0,742291.0
26.5,389164529.0,60436.0,21604450.0,62.0,597354.0,22228.0,9869894.0,82984646.0,22709518.0,75.0,249186.0,56.0,37.0,212978.0,11.0,3654247.0
26.5,839642356.0,110606.0,35486997.0,72.0,4002306.0,762018.0,5417399.0,48882930.0,150833941.0,62.0,3816.0,42.0,18.0,105709.0,19.0,9583929.0
26.5,1798020679.0,352947.0,75283550.0,81.0,7927293.0,74682.0,86740640.0,771015965.0,568968886.0,93.0,70311.0,82.0,68.0,2765272.0,46.0,6637985.0
26.5,168963270.0,9329.0,6528413.0,52.0,561807.0,83980.0,6759488.0,90780465.0,7517627.0,7.0,6941.0,7.0,6.0,21467.0,2.0,327415.0
26.3,123058600.0,41625.0,65080812.0,71.0,160292.0,12651.0,2501719.0,30233661.0,35904201.0,40.0,19860.0,16.0,22.0,409177.0,30.0,763897.0
26.2,116992202.0,44035.0,62486297.0,65.0,95181.0,12594.0,8695476.0,92238960.0,7025105.0,50.0,14692.0,281.0,22.0,274665.0,18.0,762785.0
26.0,209635991.0,54470.0,8885780.0,71.0,281014.0,161246.0,24563445.0,231239811.0,12295099.0,18.0,99987.0,102.0,3.0,29711.0,13.0,832908.0
26.0,899431434.0,111427.0,17437639.0,72.0,3361539.0,277847.0,116647161.0,813589191.0,142496161.0,58.0,1116.0,26.0,18.0,41140.0,13.0,3585978.0
26.0,139783785.0,44303.0,5375418.0,63.0,402994.0,41400.0,17092754.0,129948415.0,644.0,25.0,5116.0,1.0,11.0,109328.0,14.0,2203339.0
25.9,1015965940.0,125348.0,27076169.0,77.0,3439489.0,515202.0,51866413.0,445032303.0,14016821.0,56.0,5219.0,68.0,37.0,270027.0,3.0,3869271.0
25.7,709560621.0,98164.0,26325717.0,68.0,5771617.0,3776.0,1994779.0,19887287.0,5774727.0,48.0,1798.0,15.0,15.0,282597.0,19.0,1461359.0
25.7,230129740.0,56091.0,10688364.0,72.0,614842.0,93552.0,53961135.0,369833975.0,4625790.0,13.0,25825.0,131.0,3.0,16868.0,17.0,409448.0
25.6,96105220.0,17341.0,10481728.0,60.0,594327.0,253268.0,62889421.0,531122265.0,82583.0,16.0,2188.0,69.0,16.0,179869.0,44.0,443624.0
25.5,548333714.0,58410.0,13060330.0,77.0,1256178.0,91540.0,32004747.0,256819834.0,2267674.0,35.0,19.0,26.0,6.0,138828.0,28.0,952624.0
25.5,110545738.0,19914.0,24272196.0,62.0,130379.0,1731.0,355693.0,6584480.0,87589134.0,55.0,201798.0,40.0,26.0,644909.0,15.0,1431373.0
25.5,946043494.0,75100.0,29425699.0,70.0,3528279.0,517581.0,15059403.0,93693477.0,16315478.0,111.0,85404.0,334.0,29.0,88210.0,35.0,4873266.0
25.4,1015502663.0,82046.0,26967760.0,67.0,4987421.0,30575.0,20265254.0,102264948.0,312559844.0,111.0,171291.0,404.0,38.0,385715.0,56.0,3403391.0
25.1,693552475.0,148244.0,28799004.0,68.0,3735154.0,680593.0,15685738.0,100004969.0,203700286.0,129.0,479.0,18.0,38.0,365775.0,29.0,3758685.0
25.1,41255598.0,13071.0,2941901.0,51.0,367061.0,516.0,129698.0,1570567.0,59292154.0,22.0,91035.0,151.0,18.0,265460.0,16.0,485039.0
25.0,924784325.0,92551.0,20937954.0,70.0,7268122.0,183346.0,89484839.0,663268482.0,1537829440.0,80.0,25242.0,15.0,50.0,515584.0,24.0,3499919.0
24.8,934248345.0,132560.0,39090664.0,73.0,3588736.0,125946.0,10680445.0,98339758.0,241173869.0,90.0,39747.0,37.0,90.0,680909.0,12.0,10476296.0
24.7,374553396.0,66679.0,10295377.0,13.0,4151817.0,409340.0,81885567.0,578801821.0,122569467.0,26.0,13460.0,4.0,8.0,42916.0,4.0,925687.0
24.7,86564714.0,20203.0,44058645.0,71.0,64694.0,806.0,106047.0,2191926.0,3380195.0,43.0,24743.0,24.0,25.0,742300.0,30.0,545123.0
24.7,474420154.0,97650.0,16487753.0,64.0,8747570.0,227317.0,120548747.0,1383691192.0,154199082.0,89.0,10895.0,24.0,55.0,395448.0,21.0,5198362.0
